postcode,lon,lat,lon_min,lon_max,lat_min,lat_max
91719,10.738048,48.9969308,10.6741469,10.816346,48.949738,49.0431861
91781,10.9710359,49.0272347,10.8878409,11.087993,48.9536169,49.0642989
93339,11.7001368,48.9534808,11.59513,11.8043668,48.917963,49.021545
94436,12.7397171,48.5666165,12.6540419,12.7790809,48.5072979,48.6149329
95183,11.9346972,50.3619376,11.833574,11.9847521,50.338291,50.4247331
95359,11.3530819,50.0371009,11.2755179,11.414429,50.0069961,50.0740389
95460,11.6653144,50.0433513,11.600716,11.7330629,50.017439,50.0886409
95671,12.4377724,49.8096556,12.331225,12.486335,49.753924,49.858375
96152,10.534869,49.7344614,10.478047,10.654204,49.704177,49.756335
96199,10.9345781,50.0173645,10.9084849,11.008302,49.9803789,50.049751
96328,11.2787173,50.1885108,11.2242949,11.3486579,50.158992,50.2352029
96361,11.3789679,50.4408302,11.278805,11.389983,50.392394,50.46823
96486,10.9687005,50.3431161,10.899765,11.0029159,50.2813329,50.392428
97274,9.7988084,49.8615377,9.743985,9.8360931,49.823779,49.8812069
97282,9.8828934,49.9110486,9.846259,9.9275389,49.888211,49.9320231
97440,10.0842752,49.9817885,9.99963,10.1481998,49.928514,50.043638
97517,10.2016844,50.1738823,10.1718339,10.2359009,50.146068,50.196268
97523,10.1364385,49.920235,10.0990701,10.1650661,49.902496,49.93958
97776,9.824851,50.0048529,9.7619679,9.925503,49.9589741,50.054485
97854,9.6688806,49.9521074,9.599202,9.716071,49.920321,49.983897
97990,9.879681,49.4836562,9.8510731,10.002414,49.430876,49.5559509
97993,10.0299692,49.4714389,9.970702,10.161594,49.3835261,49.547387
98597,10.3294293,50.7624721,10.2011749,10.444124,50.71842,50.788759
99189,10.9503104,51.0451572,10.8624471,11.045349,51.009679,51.142918
99510,11.5004392,51.0110833,11.385173,11.6861931,50.960658,51.109268
99634,10.9741019,51.1573739,10.9057851,11.0658979,51.1166909,51.205826
99826,10.3351003,51.0787394,10.247223,10.435977,51.0217311,51.1528331
99880,10.5608574,50.9318497,10.4587087,10.651573,50.8650971,50.9776048
99947,10.6232172,51.0949266,10.3835831,10.772112,51.03204,51.220951
99955,10.8190946,51.1613707,10.713054,10.922728,51.0942581,51.222435
