data$speed,Acciona.AW77.1500,Alstom.Eco.74,Alstom.Eco.80,Alstom.Eco.110,Bonus.B23.150,Bonus.B33.300,Bonus.B37.450,Bonus.B41.500,Bonus.B44.600,Bonus.B54.1000,Bonus.B62.1300,Bonus.B82.2300,Dewind.D4.41.500,Dewind.D6.62.1000,Enercon.E40.500,Enercon.E40.600,Enercon.E44.900,Enercon.E48.800,Enercon.E53.800,Enercon.E66.1500,Enercon.E66.1800,Enercon.E66.2000,Enercon.E70.2000,Enercon.E70.2300,Enercon.E82.1800,Enercon.E82.2000,Enercon.E82.2300,Enercon.E82.3000,Enercon.E92.2300,Enercon.E92.2350,Enercon.E101.3000,Enercon.E112.4500,Enercon.E126.6500,Enercon.E126.7000,Enercon.E126.7500,EWT.DirectWind.52.900,Gamesa.G47.660,Gamesa.G52.850,Gamesa.G58.850,Gamesa.G80.2000,Gamesa.G87.2000,Gamesa.G90.2000,Gamesa.G128.4500,Gamesa.G128.5000,GE.900S,GE.1.5s,GE.1.5se,GE.1.5sl,GE.1.5sle,GE.1.5xle,GE.1.6,GE.1.7,GE.2.5xl,GE.2.75.103,GE.3.4.130,GE.3.2.103,GE.3.2.130,GE.3.8.130,Goldwind.GW82.1500,Goldwind.GW109.2500,Goldwind.GW121.2500,Goldwind.GW140.3400,NEG.Micon.M1500.500,NEG.Micon.M1500.750,NEG.Micon.NM48.750,NEG.Micon.NM52.900,NEG.Micon.NM60.1000,NEG.Micon.NM64c.1500,NEG.Micon.NM80.2750,Nordex.N27.150,Nordex.N29.250,Nordex.N43.600,Nordex.N50.800,Nordex.N60.1300,Nordex.N80.2500,Nordex.N90.2300,Nordex.N90.2500,Nordex.N100.2500,Nordex.N131.3000,Nordex.N131.3300,Nordtank.NTK500,Nordtank.NTK600,PowerWind.56.900,REpower.MD70.1500,REPower.MD77.1500,REpower.MM70.2000,REpower.MM82.2000,REpower.MM92.2000,REpower.3.4M,REpower.5M,REpower.6M,Siemens.SWT.1.3.62,Siemens.SWT.2.3.82,Siemens.SWT.2.3.93,Siemens.SWT.2.3.101,Siemens.SWT.3.0.101,Siemens.SWT.3.6.107,Siemens.SWT.3.6.120,Siemens.SWT.3.6.130,Siemens.SWT.4.0.130,Suzlon.S88.2100,Suzlon.S97.2100,Tacke.TW600.43,Vestas.V27.225,Vestas.V29.225,Vestas.V39.500,Vestas.V42.600,Vestas.V44.600,Vestas.V47.660,Vestas.V52.850,Vestas.V66.1650,Vestas.V66.1750,Vestas.V66.2000,Vestas.V80.1800,Vestas.V80.2000,Vestas.V90.1800,Vestas.V90.2000,Vestas.V90.3000,Vestas.V100.1800,Vestas.V100.2000,Vestas.V110.2000,Vestas.V112.3000,Vestas.V112.3300,Vestas.V164.7000,Wind.World.W3700,Wind.World.W4200,Windmaster.WM28.300,Windmaster.WM43.750,Windflow.33.500,XANT.M21.100,Vestas.V117.4000,Vestas.V136.4000,Vestas.V150.4000,Siemens.SWT.4.3.130,Siemens.SWT.4.1.142,Siemens.Gamesa.SG.4.5.145,GE.5.5.158,Vestas.V164.8000,GE.5.3.158,Goldwind.GW140.3000,Vestas.V164.9500,Top.Eight,GE.Haliade.X.220.12,GE.Haliade.150.6,Goldwind.GW154.6.7,Hitachi.HTW5.2.127,Hitachi.HTW5.2.136,MHI.Vestas.V164.9500,MHI.Vestas.V117.4200,MHI.Vestas.V164.10.0,MHI.Vestas.V164.8400,MHI.Vestas.V174.9500,Senvion.6.3M152,Siemens.Gamesa.SG8.5.167,Siemens.SWT.7.0.154,Siemens.SWT.8.0.154,Siemens.Gamesa.SG.6.0.154,Siemens.Gamesa.SG.7.0.154,Siemens.Gamesa.SG.8.0.167,Siemens.Gamesa.SG.10.0.193
3.71,0.02906,0.027125,0.023683,0.03792,0.020231,0.045983,0.012511,0.007222,0.022941,0.024405,0.020058,0.022958,0.020669,0.034562,0.034955,0.025395,0.019996,0.037876,0.044516,0.020246,0.024295,0.021865,0.02695,0.023916,0.043196,0.037928,0.033086,0.025746,0.039611,0.033086,0.037305,0.028852,0.026062,0.0242,0.022349,0.03191,0.017277,0.027771,0.037778,0.029435,0.032949,0.041068,0.041022,0.037046,0.021629,0.020995,0.015287,0.026824,0.030962,0.039131,0.038692,0.058222,0.033616,0.036171,0.05748,0.027521,0.061039,0.047629,0.054766,0.055262,0.073365,0.0711,0.027062,0.012237,0.025416,0.027881,0.031528,0.020264,0.011947,0.039747,0.037987,0.026109,0.023597,0.018776,0.023466,0.022468,0.027835,0.039847,0.060539,0.055734,0.007852,0.006755,0.032766,0.018953,0.029381,0.013385,0.02921,0.042648,0.027131,0.025355,0.018161,0.024767,0.020095,0.036385,0.048576,0.040553,0.030948,0.041676,0.048942,0.039959,0.017285,0.033257,0.029364,0.025068,0.031776,0.01121,0.009199,0.01218,0.018085,0.028864,0.014029,0.019067,0.016737,0.013634,0.028021,0.040996,0.036989,0.022424,0.049849,0.052481,0.068469,0.038719,0.037808,0.019634,0.007772,0.006973,0.00398,0.005158,0.00049,0.051616,0.034853,0.051737,0.065821,0.041822,0.055412,0.051551,0.053006,0.024988,0.055006,0.080662,0.021294,0.029762,0.024179,0.03053,0.028269,0.025829,0.030625,0.021603,0.030726,0.019598,0.023331,0.022378,0.029484,0.02479,0.027057,0.023675,0.031567,0.027057,0.026339,0.025097
3.72,0.029489,0.027464,0.02398,0.038353,0.020563,0.046413,0.012773,0.007398,0.023242,0.024722,0.020319,0.023256,0.020879,0.034907,0.035294,0.025708,0.020195,0.038207,0.044904,0.020508,0.024555,0.022099,0.027213,0.02415,0.043603,0.038285,0.033398,0.025988,0.039984,0.033398,0.037662,0.029138,0.026336,0.024455,0.022584,0.032238,0.017615,0.028139,0.038177,0.029782,0.033381,0.041495,0.041416,0.037406,0.02196,0.021291,0.015559,0.027182,0.031359,0.039606,0.039193,0.058982,0.03402,0.036571,0.058034,0.027897,0.061627,0.048131,0.055268,0.055805,0.074041,0.071752,0.027403,0.012446,0.025737,0.028219,0.031883,0.020539,0.012153,0.04021,0.038345,0.026422,0.023901,0.019027,0.023759,0.022822,0.028224,0.040306,0.061183,0.056324,0.008021,0.006918,0.033121,0.019242,0.029767,0.013605,0.029573,0.04309,0.027472,0.025672,0.018421,0.025085,0.020373,0.036799,0.049078,0.04091,0.031301,0.042155,0.049448,0.040442,0.017603,0.033725,0.029682,0.025417,0.032194,0.011441,0.009398,0.012432,0.018405,0.029226,0.01426,0.019314,0.016954,0.013914,0.02839,0.041533,0.037473,0.022725,0.050436,0.053049,0.069153,0.039172,0.038209,0.019938,0.007941,0.007134,0.004085,0.005293,0.00051,0.052072,0.035228,0.052245,0.066452,0.042279,0.056003,0.052084,0.053517,0.025317,0.055536,0.081402,0.021577,0.030105,0.02457,0.030948,0.028661,0.026198,0.031032,0.021911,0.031108,0.019895,0.023685,0.022722,0.029893,0.025145,0.027433,0.024003,0.032005,0.027433,0.026716,0.02548
3.73,0.029922,0.027806,0.02428,0.038788,0.020898,0.046846,0.013039,0.007577,0.023546,0.025042,0.020581,0.023556,0.021091,0.035255,0.035634,0.026023,0.020396,0.038541,0.045296,0.020773,0.024816,0.022335,0.027478,0.024385,0.044013,0.038645,0.033712,0.026233,0.04036,0.033712,0.038022,0.029427,0.026612,0.024711,0.02282,0.032569,0.017957,0.02851,0.038578,0.030132,0.033816,0.041925,0.041813,0.037769,0.022294,0.021591,0.015835,0.027542,0.031759,0.040084,0.039699,0.059748,0.034426,0.036975,0.058591,0.028276,0.062219,0.048635,0.055773,0.056351,0.074721,0.072408,0.027745,0.012658,0.026061,0.028558,0.032241,0.020817,0.012362,0.040676,0.038706,0.026738,0.024208,0.01928,0.024053,0.023178,0.028616,0.040767,0.061832,0.056918,0.008193,0.007083,0.033478,0.019533,0.030156,0.013827,0.029939,0.043535,0.027815,0.025992,0.018684,0.025406,0.020654,0.037216,0.049583,0.041269,0.031656,0.042637,0.049958,0.040927,0.017925,0.034196,0.030003,0.025769,0.032615,0.011677,0.0096,0.012687,0.01873,0.029591,0.014494,0.019562,0.017172,0.014199,0.028763,0.042074,0.037961,0.023028,0.051028,0.05362,0.069841,0.039628,0.038613,0.020246,0.008112,0.007298,0.004193,0.005431,0.000532,0.05253,0.035604,0.052757,0.067087,0.04274,0.056597,0.05262,0.054031,0.025648,0.05607,0.082146,0.021863,0.030451,0.024965,0.03137,0.029057,0.02657,0.031443,0.022223,0.031494,0.020195,0.024042,0.02307,0.030305,0.025503,0.027811,0.024335,0.032447,0.027811,0.027097,0.025867
3.74,0.030358,0.02815,0.024582,0.039226,0.021236,0.04728,0.013308,0.00776,0.023852,0.025364,0.020846,0.023858,0.021306,0.035606,0.035976,0.026341,0.020598,0.038876,0.045689,0.02104,0.02508,0.022572,0.027744,0.024622,0.044425,0.039007,0.034027,0.026478,0.040738,0.034027,0.038383,0.029717,0.026889,0.024969,0.023058,0.032901,0.018302,0.028883,0.038982,0.030484,0.034254,0.042357,0.042212,0.038133,0.022631,0.021892,0.016113,0.027905,0.032162,0.040565,0.040208,0.060518,0.034835,0.03738,0.059152,0.028657,0.062814,0.049143,0.056281,0.056901,0.075404,0.073066,0.02809,0.012872,0.026387,0.0289,0.0326,0.021097,0.012573,0.041144,0.039067,0.027056,0.024515,0.019535,0.024349,0.023539,0.02901,0.041232,0.062484,0.057515,0.008367,0.007251,0.033837,0.019827,0.030548,0.014051,0.030307,0.043983,0.02816,0.026314,0.018949,0.025729,0.020937,0.037634,0.050092,0.04163,0.032013,0.043121,0.050471,0.041416,0.018251,0.034672,0.030326,0.026123,0.033038,0.011915,0.009804,0.012946,0.019058,0.029957,0.01473,0.019812,0.017391,0.014488,0.029137,0.042617,0.038451,0.023332,0.051623,0.054194,0.070533,0.040086,0.039019,0.020556,0.008285,0.007464,0.004303,0.005572,0.000554,0.052991,0.035983,0.053271,0.067724,0.043203,0.057195,0.05316,0.054547,0.025982,0.056606,0.082893,0.022151,0.030799,0.025364,0.031796,0.029455,0.026945,0.031857,0.022537,0.031882,0.020498,0.024402,0.023421,0.030721,0.025864,0.028193,0.024669,0.032892,0.028193,0.027481,0.026257
3.75,0.030797,0.028497,0.024887,0.039667,0.021577,0.047717,0.013581,0.007946,0.02416,0.025688,0.021113,0.024163,0.021524,0.03596,0.03632,0.026661,0.020802,0.039214,0.046085,0.021308,0.025345,0.02281,0.028013,0.02486,0.04484,0.039371,0.034345,0.026726,0.041119,0.034345,0.038748,0.030009,0.027169,0.025228,0.023298,0.033236,0.018652,0.029259,0.039389,0.030838,0.034694,0.042792,0.042614,0.0385,0.022972,0.022197,0.016395,0.028272,0.032569,0.04105,0.04072,0.061295,0.035246,0.037789,0.059715,0.029041,0.063413,0.049653,0.056791,0.057453,0.076091,0.073729,0.028437,0.013089,0.026715,0.029244,0.032962,0.021378,0.012787,0.041614,0.03943,0.027375,0.024825,0.019792,0.024648,0.023902,0.029407,0.041699,0.06314,0.058117,0.008544,0.007422,0.034198,0.020124,0.030943,0.014278,0.030678,0.044434,0.028509,0.026638,0.019216,0.026054,0.021223,0.038055,0.050604,0.041993,0.032372,0.043608,0.050987,0.041908,0.01858,0.035151,0.03065,0.026481,0.033465,0.012157,0.010012,0.013209,0.019389,0.030327,0.014968,0.020064,0.017612,0.014781,0.029513,0.043164,0.038945,0.023639,0.052222,0.054771,0.071229,0.040548,0.039428,0.020869,0.008462,0.007634,0.004415,0.005715,0.000577,0.053454,0.036365,0.053788,0.068366,0.04367,0.057796,0.053703,0.055067,0.026318,0.057145,0.083645,0.022442,0.03115,0.025768,0.032225,0.029857,0.027323,0.032274,0.022854,0.032273,0.020803,0.024765,0.023775,0.03114,0.026229,0.028578,0.025005,0.033341,0.028578,0.027868,0.026652
3.76,0.031238,0.028844,0.025193,0.040109,0.021921,0.048154,0.013857,0.008135,0.02447,0.026014,0.021381,0.024469,0.021743,0.036315,0.036665,0.026982,0.021007,0.039553,0.046483,0.021579,0.025611,0.02305,0.028283,0.025099,0.045256,0.039737,0.034664,0.026974,0.041501,0.034664,0.039113,0.030303,0.027449,0.025489,0.023538,0.033572,0.019005,0.029636,0.039798,0.031193,0.035136,0.043229,0.043017,0.038869,0.023315,0.022503,0.016679,0.028641,0.032977,0.041537,0.041235,0.062075,0.035659,0.038199,0.06028,0.029427,0.064013,0.050166,0.057303,0.058008,0.07678,0.074393,0.028785,0.013307,0.027044,0.029588,0.033324,0.021661,0.013002,0.042086,0.039794,0.027696,0.025135,0.020049,0.024947,0.024268,0.029806,0.042168,0.063799,0.05872,0.008722,0.007595,0.034561,0.020422,0.031339,0.014506,0.031051,0.044887,0.028858,0.026964,0.019485,0.026381,0.02151,0.038477,0.051117,0.042358,0.032732,0.044097,0.051506,0.042401,0.018912,0.035632,0.030975,0.02684,0.033894,0.012401,0.010222,0.013474,0.019723,0.030697,0.015209,0.020317,0.017834,0.015076,0.029891,0.043713,0.03944,0.023947,0.052824,0.055351,0.071926,0.041012,0.039838,0.021183,0.00864,0.007805,0.004529,0.00586,0.000601,0.053919,0.036747,0.054307,0.06901,0.044138,0.0584,0.054248,0.055589,0.026657,0.057686,0.084399,0.022734,0.031502,0.026174,0.032656,0.030262,0.027702,0.032694,0.023172,0.032665,0.02111,0.025131,0.024131,0.031561,0.026595,0.028965,0.025344,0.033793,0.028965,0.028258,0.027048
3.77,0.031683,0.029194,0.025501,0.040554,0.022268,0.048594,0.014136,0.008326,0.024782,0.026341,0.021651,0.024777,0.021965,0.036672,0.037011,0.027306,0.021214,0.039893,0.046882,0.021851,0.025879,0.023291,0.028554,0.02534,0.045675,0.040105,0.034985,0.027223,0.041885,0.034985,0.039481,0.030598,0.027732,0.025751,0.02378,0.033909,0.019361,0.030015,0.040209,0.03155,0.03558,0.043668,0.043422,0.039239,0.023661,0.022812,0.016966,0.029012,0.033388,0.042026,0.041752,0.06286,0.036075,0.038612,0.060848,0.029816,0.064616,0.05068,0.057817,0.058565,0.077471,0.07506,0.029135,0.013527,0.027375,0.029935,0.033689,0.021945,0.013218,0.04256,0.040158,0.028018,0.025447,0.020308,0.025249,0.024637,0.030208,0.04264,0.064461,0.059326,0.008903,0.007772,0.034926,0.020722,0.031738,0.014736,0.031425,0.045342,0.02921,0.027292,0.019755,0.02671,0.021799,0.038901,0.051634,0.042724,0.033093,0.044588,0.052027,0.042897,0.019247,0.036117,0.031302,0.027202,0.034325,0.012647,0.010435,0.013742,0.02006,0.03107,0.015451,0.020572,0.018058,0.015375,0.030271,0.044264,0.039937,0.024257,0.05343,0.055933,0.072627,0.041478,0.04025,0.021501,0.00882,0.007978,0.004644,0.006008,0.000625,0.054386,0.037132,0.054828,0.069656,0.044608,0.059006,0.054797,0.056112,0.026997,0.05823,0.085156,0.023029,0.031855,0.026584,0.03309,0.030669,0.028084,0.033116,0.023493,0.03306,0.021419,0.025499,0.02449,0.031985,0.026965,0.029355,0.025685,0.034247,0.029355,0.02865,0.027448
3.78,0.032131,0.029547,0.025811,0.041003,0.022619,0.049036,0.014419,0.008522,0.025096,0.026672,0.021923,0.025088,0.02219,0.037033,0.03736,0.027633,0.021422,0.040237,0.047285,0.022125,0.026148,0.023533,0.028828,0.025583,0.046097,0.040476,0.035308,0.027475,0.042272,0.035308,0.039852,0.030896,0.028016,0.026015,0.024024,0.034249,0.019722,0.030397,0.040624,0.03191,0.036027,0.044111,0.04383,0.039613,0.024011,0.023123,0.017256,0.029388,0.033803,0.04252,0.042275,0.063651,0.036494,0.039028,0.06142,0.030208,0.065223,0.051199,0.058335,0.059126,0.078168,0.075732,0.029488,0.013749,0.027709,0.030284,0.034056,0.022232,0.013438,0.043037,0.040524,0.028342,0.025761,0.020569,0.025553,0.02501,0.030613,0.043115,0.065128,0.059937,0.009087,0.007951,0.035294,0.021026,0.032141,0.014969,0.031803,0.0458,0.029565,0.027622,0.020029,0.027043,0.022091,0.039329,0.052155,0.043094,0.033458,0.045083,0.052552,0.043397,0.019587,0.036607,0.031631,0.027568,0.03476,0.012898,0.010651,0.014014,0.020401,0.031446,0.015696,0.020829,0.018283,0.015679,0.030654,0.04482,0.040438,0.024569,0.05404,0.056519,0.073333,0.041948,0.040666,0.021822,0.009004,0.008155,0.004763,0.006158,0.000651,0.054856,0.03752,0.055353,0.070308,0.045082,0.059617,0.055349,0.05664,0.027341,0.058778,0.085919,0.023326,0.032212,0.026999,0.033529,0.03108,0.028469,0.033542,0.023817,0.033458,0.021732,0.025871,0.024853,0.032414,0.027338,0.029748,0.026029,0.034707,0.029748,0.029047,0.027853
3.79,0.032582,0.029901,0.026124,0.041454,0.022972,0.04948,0.014706,0.00872,0.025412,0.027005,0.022197,0.025401,0.022418,0.037396,0.03771,0.027961,0.021632,0.040582,0.04769,0.022402,0.026419,0.023777,0.029103,0.025828,0.046521,0.040848,0.035633,0.027728,0.042661,0.035633,0.040224,0.031195,0.028302,0.02628,0.024269,0.034591,0.020086,0.03078,0.041041,0.032271,0.036476,0.044556,0.04424,0.039988,0.024364,0.023437,0.017549,0.029765,0.03422,0.043016,0.0428,0.064447,0.036914,0.039446,0.061994,0.030603,0.065832,0.051719,0.058854,0.059689,0.078867,0.076406,0.029842,0.013974,0.028045,0.030635,0.034424,0.02252,0.013659,0.043516,0.040891,0.028667,0.026076,0.020831,0.025859,0.025385,0.03102,0.043593,0.065798,0.06055,0.009274,0.008133,0.035664,0.021332,0.032546,0.015203,0.032184,0.046261,0.029921,0.027954,0.020304,0.027376,0.022385,0.039757,0.052678,0.043464,0.033823,0.045579,0.05308,0.043899,0.01993,0.037099,0.031961,0.027935,0.035197,0.013152,0.01087,0.014289,0.020745,0.031824,0.015943,0.021087,0.01851,0.015986,0.031038,0.045377,0.040942,0.024883,0.054654,0.057108,0.074041,0.042421,0.041083,0.022145,0.009189,0.008335,0.004883,0.006312,0.000677,0.055327,0.037909,0.05588,0.070962,0.045559,0.06023,0.055904,0.05717,0.027687,0.059327,0.086684,0.023625,0.03257,0.027418,0.03397,0.031494,0.028857,0.03397,0.024144,0.033859,0.022046,0.026245,0.025218,0.032845,0.027714,0.030144,0.026376,0.035169,0.030144,0.029446,0.02826
3.8,0.033036,0.030257,0.026438,0.041907,0.023329,0.049925,0.014995,0.008921,0.025731,0.027339,0.022473,0.025715,0.022648,0.037762,0.038062,0.028292,0.021843,0.040928,0.048097,0.02268,0.026692,0.024023,0.02938,0.026073,0.046948,0.041222,0.03596,0.027982,0.043052,0.03596,0.040599,0.031495,0.028589,0.026547,0.024516,0.034935,0.020453,0.031166,0.041461,0.032634,0.036928,0.045003,0.044652,0.040365,0.024719,0.023754,0.017846,0.030146,0.034639,0.043515,0.043328,0.065248,0.037338,0.039866,0.06257,0.031,0.066444,0.052242,0.059376,0.060255,0.079569,0.077083,0.030198,0.014201,0.028382,0.030987,0.034794,0.02281,0.013883,0.043997,0.041258,0.028994,0.026392,0.021094,0.026166,0.025764,0.031429,0.044073,0.066471,0.061166,0.009462,0.008318,0.036036,0.021641,0.032953,0.01544,0.032566,0.046725,0.03028,0.028288,0.020581,0.027712,0.022681,0.040188,0.053204,0.043837,0.034191,0.046078,0.053611,0.044403,0.020277,0.037595,0.032293,0.028305,0.035637,0.013408,0.011092,0.014568,0.021093,0.032204,0.016192,0.021347,0.018738,0.016296,0.031424,0.045938,0.041447,0.025198,0.055271,0.057699,0.074753,0.042896,0.041502,0.02247,0.009377,0.008516,0.005006,0.006467,0.000704,0.055802,0.0383,0.05641,0.071619,0.046037,0.060847,0.056461,0.057702,0.028036,0.05988,0.087452,0.023926,0.03293,0.02784,0.034415,0.031911,0.029247,0.034402,0.024473,0.034262,0.022363,0.026622,0.025586,0.033279,0.028092,0.030543,0.026725,0.035634,0.030543,0.029848,0.028671
3.81,0.033492,0.030615,0.026754,0.042362,0.023687,0.050372,0.015288,0.009125,0.02605,0.027675,0.02275,0.026031,0.02288,0.038129,0.038414,0.028624,0.022055,0.041276,0.048505,0.022959,0.026966,0.024269,0.029658,0.02632,0.047376,0.041598,0.036288,0.028237,0.043444,0.036288,0.040975,0.031797,0.028878,0.026815,0.024763,0.035279,0.020824,0.031553,0.041882,0.032998,0.037381,0.045452,0.045065,0.040744,0.025077,0.024072,0.018144,0.030528,0.035061,0.044016,0.043858,0.066052,0.037762,0.040288,0.063148,0.031398,0.067058,0.052767,0.0599,0.060823,0.080273,0.077762,0.030556,0.014429,0.028721,0.031341,0.035165,0.0231,0.014108,0.044479,0.041626,0.029322,0.026709,0.021359,0.026475,0.026145,0.031841,0.044555,0.067146,0.061785,0.009653,0.008505,0.036409,0.021951,0.033362,0.015678,0.03295,0.04719,0.030641,0.028624,0.020859,0.028049,0.022979,0.04062,0.053732,0.044211,0.034559,0.046579,0.054143,0.04491,0.020626,0.038093,0.032626,0.028677,0.036079,0.013667,0.011315,0.014849,0.021442,0.032586,0.016443,0.021608,0.018966,0.01661,0.031812,0.0465,0.041954,0.025514,0.05589,0.058293,0.075467,0.043372,0.041923,0.022798,0.009567,0.0087,0.00513,0.006625,0.000731,0.056277,0.038692,0.056941,0.072278,0.046518,0.061465,0.057021,0.058236,0.028386,0.060434,0.088223,0.024229,0.033292,0.028264,0.034861,0.03233,0.029639,0.034835,0.024803,0.034666,0.022681,0.027002,0.025957,0.033715,0.028473,0.030944,0.027076,0.036102,0.030944,0.030252,0.029084
3.82,0.033952,0.030975,0.027072,0.042821,0.02405,0.050821,0.015584,0.009333,0.026372,0.028014,0.023029,0.02635,0.023115,0.038499,0.038769,0.028959,0.022269,0.041627,0.048917,0.023242,0.027241,0.024517,0.029939,0.026569,0.047807,0.041977,0.036618,0.028494,0.04384,0.036618,0.041354,0.032101,0.029169,0.027085,0.025013,0.035627,0.021199,0.031943,0.042307,0.033365,0.037837,0.045905,0.045481,0.041125,0.025439,0.024393,0.018446,0.030914,0.035486,0.044522,0.044392,0.066863,0.038191,0.040714,0.06373,0.031801,0.067676,0.053295,0.060427,0.061395,0.080982,0.078446,0.030916,0.01466,0.029062,0.031697,0.035539,0.023394,0.014336,0.044965,0.041996,0.029652,0.027028,0.021625,0.026786,0.02653,0.032255,0.045041,0.067827,0.062408,0.009846,0.008696,0.036785,0.022264,0.033775,0.015919,0.033337,0.047658,0.031004,0.028962,0.02114,0.02839,0.023279,0.041054,0.054264,0.044588,0.03493,0.047083,0.05468,0.04542,0.020979,0.038596,0.032961,0.029053,0.036524,0.013929,0.011543,0.015134,0.021796,0.03297,0.016697,0.021872,0.019197,0.016928,0.032202,0.047066,0.042465,0.025833,0.056515,0.05889,0.076185,0.043853,0.042347,0.023129,0.00976,0.008888,0.005257,0.006786,0.00076,0.056756,0.039088,0.057476,0.072941,0.047001,0.062088,0.057585,0.058774,0.028739,0.060992,0.088998,0.024534,0.033656,0.028694,0.035312,0.032753,0.030034,0.035272,0.025137,0.035074,0.023003,0.027384,0.02633,0.034156,0.028857,0.031349,0.02743,0.036574,0.031349,0.030661,0.029502
3.83,0.034416,0.031338,0.027393,0.043282,0.024415,0.051272,0.015884,0.009544,0.026696,0.028354,0.023311,0.026671,0.023353,0.038872,0.039126,0.029296,0.022484,0.04198,0.04933,0.023526,0.027519,0.024767,0.030221,0.026819,0.048241,0.042358,0.03695,0.028753,0.044238,0.03695,0.041736,0.032407,0.029461,0.027357,0.025264,0.035976,0.021577,0.032335,0.042734,0.033734,0.038295,0.04636,0.0459,0.041509,0.025804,0.024716,0.018752,0.031303,0.035914,0.04503,0.04493,0.067679,0.038621,0.041141,0.064315,0.032205,0.068297,0.053826,0.060957,0.06197,0.081694,0.079132,0.031277,0.014893,0.029405,0.032055,0.035915,0.023689,0.014565,0.045452,0.042367,0.029983,0.027348,0.021893,0.027099,0.026918,0.032672,0.04553,0.068511,0.063034,0.010042,0.008889,0.037164,0.02258,0.03419,0.016161,0.033726,0.04813,0.031369,0.029302,0.021424,0.028732,0.023581,0.041491,0.054799,0.044966,0.035303,0.047589,0.05522,0.045932,0.021336,0.039102,0.033298,0.029431,0.036972,0.014194,0.011773,0.015422,0.022153,0.033357,0.016952,0.022136,0.01943,0.01725,0.032594,0.047635,0.042978,0.026153,0.057142,0.059491,0.076907,0.044336,0.042773,0.023462,0.009956,0.009077,0.005386,0.00695,0.000789,0.057237,0.039485,0.058014,0.073608,0.047488,0.062714,0.058152,0.059314,0.029095,0.061552,0.089778,0.024842,0.034022,0.029128,0.035766,0.033179,0.030432,0.035712,0.025473,0.035485,0.023327,0.02777,0.026707,0.034599,0.029244,0.031757,0.027787,0.03705,0.031757,0.031072,0.029923
3.84,0.034882,0.031702,0.027716,0.043745,0.024784,0.051725,0.016188,0.009758,0.027023,0.028697,0.023594,0.026994,0.023593,0.039248,0.039484,0.029636,0.022701,0.042334,0.049746,0.023812,0.027797,0.025018,0.030505,0.027071,0.048677,0.042741,0.037285,0.029013,0.044638,0.037285,0.042119,0.032715,0.029755,0.02763,0.025516,0.036327,0.021959,0.032729,0.043165,0.034105,0.038756,0.046817,0.046321,0.041895,0.026173,0.025042,0.01906,0.031695,0.036345,0.045541,0.045471,0.0685,0.039054,0.041572,0.064903,0.032613,0.068921,0.054359,0.061489,0.062547,0.082409,0.079822,0.031641,0.015128,0.029751,0.032415,0.036292,0.023985,0.014797,0.045942,0.042739,0.030316,0.02767,0.022162,0.027414,0.027309,0.033092,0.046021,0.069199,0.063663,0.01024,0.009086,0.037544,0.022898,0.034608,0.016406,0.034118,0.048604,0.031737,0.029644,0.021709,0.029076,0.023886,0.04193,0.055337,0.045347,0.035678,0.048097,0.055763,0.046448,0.021696,0.039611,0.033636,0.029811,0.037423,0.014463,0.012006,0.015714,0.022513,0.033746,0.01721,0.022403,0.019663,0.017575,0.032988,0.048207,0.043494,0.026475,0.057774,0.060094,0.077633,0.044822,0.043201,0.023798,0.010153,0.00927,0.005517,0.007117,0.000819,0.05772,0.039884,0.058555,0.074278,0.047977,0.063343,0.058722,0.059857,0.029453,0.062116,0.09056,0.025152,0.034391,0.029565,0.036223,0.033608,0.030832,0.036155,0.025812,0.035897,0.023653,0.028159,0.027087,0.035046,0.029634,0.032167,0.028146,0.037529,0.032167,0.031487,0.030347
3.85,0.035351,0.032068,0.028041,0.044212,0.025155,0.05218,0.016495,0.009976,0.027351,0.029043,0.023879,0.027319,0.023836,0.039626,0.039843,0.029978,0.02292,0.042691,0.050165,0.0241,0.028078,0.02527,0.03079,0.027325,0.049116,0.043126,0.037621,0.029274,0.04504,0.037621,0.042505,0.033025,0.030051,0.027905,0.02577,0.03668,0.022345,0.033125,0.043598,0.034478,0.039219,0.047278,0.046743,0.042283,0.026544,0.025371,0.019371,0.03209,0.036779,0.046055,0.046015,0.069326,0.039489,0.042005,0.065493,0.033023,0.069548,0.054896,0.062023,0.063128,0.083127,0.080515,0.032007,0.015366,0.030098,0.032776,0.036672,0.024284,0.015031,0.046434,0.043112,0.030651,0.027993,0.022433,0.027731,0.027703,0.033514,0.046514,0.06989,0.064296,0.010441,0.009285,0.037927,0.023218,0.035028,0.016652,0.034512,0.049081,0.032107,0.029989,0.021996,0.029423,0.024193,0.042371,0.055878,0.045729,0.036054,0.048609,0.056309,0.046966,0.02206,0.040124,0.033976,0.030195,0.037876,0.014735,0.012243,0.016009,0.022877,0.034137,0.01747,0.022671,0.019898,0.017905,0.033385,0.048781,0.044012,0.026799,0.058409,0.0607,0.078362,0.045311,0.043632,0.024137,0.010354,0.009465,0.005651,0.007286,0.000851,0.058205,0.040286,0.059098,0.074952,0.048468,0.063975,0.059295,0.060403,0.029814,0.062682,0.091347,0.025464,0.034761,0.030007,0.036684,0.03404,0.031235,0.036601,0.026153,0.036313,0.023982,0.02855,0.02747,0.035496,0.030028,0.032581,0.028508,0.038011,0.032581,0.031904,0.030775
