cluster,scalar,offset,lon,lat,type,country,elevation,slope,aspect,roughness,curvature,distance_to_coast_km,nearby_mean_correction,nearby_correction_variance,turbine_density,era5_elevation_error,era5_roughness,subgrid_terrain_variance,latitude,longitude,abs_latitude,coastal_latitude
165.0,1.3919971178014043,-1.479650187295476,-0.625,55.588235294117645,onshore,UK,14.14167984499339,0.3850373536572129,196.4318381248566,32.225575070264746,-7.556480151092791e-08,69.03388669813323,0.8414951224079408,0.022354177299622024,2,-19.112945755752925,0.00028867641231045127,42.709349759851435,55.588235294117645,-0.625,55.588235294117645,55.588235294117645
166.0,0.8638492997075629,0.5511391117747577,0.03125,55.588235294117645,onshore,UK,17.156082796322227,0.3584895709561153,44.50625535168764,40.175482054984,-3.7910159481841373e-07,90.1465312976444,1.1183248579702707,0.20331186601535894,3,-19.665690036689732,0.0003278962685726583,45.24863728407975,55.588235294117645,0.03125,55.588235294117645,55.588235294117645
167.0,1.0578509762088883,-0.2413020026291613,0.6875,55.588235294117645,onshore,UK,66.55966048034966,0.5088351096585122,151.2595817119158,58.75340564803289,-1.4906667501995553e-06,118.87783210825778,1.1028921601649329,0.3093296271366958,3,-65.83366037774071,0.0003417245461605489,59.614496351529304,55.588235294117645,0.6875,55.588235294117645,55.588235294117645
168.0,1.5397007008867163,-2.1383633199560954,1.34375,55.588235294117645,onshore,UK,-21.202253276024614,0.23083950092995129,143.66902382554673,29.153513982716156,1.6268068363747067e-06,146.52545731154714,1.2124251556634111,0.15457417945452268,2,20.54685657136502,0.0003451816155575216,32.765286300473115,55.588235294117645,1.34375,55.588235294117645,55.588235294117645
169.0,1.3669993351179337,-1.656703802298206,2.0,55.588235294117645,onshore,UK,29.31269466203177,0.3579191939470915,50.08023652054153,38.14685981477567,4.772083432880497e-07,182.24282512198437,1.5397007008867163,0.0,1,-29.104120872179987,0.00030226627131924033,37.96634691441696,55.588235294117645,2.0,55.588235294117645,55.588235294117645
170.0,1.3493964241533274,-1.5420326232665835,-8.5,56.26470588235294,onshore,UK,-78.01586028601083,0.33518175529000366,126.07228939870875,39.705324141764564,3.2018474973914485e-07,80.58251144770594,0.5775611586535826,0.3266825244907978,2,78.01053266712466,0.00037283817073330283,0.0,56.26470588235294,-8.5,56.26470588235294,56.26470588235294
171.0,0.9042436831443804,0.4498034348548484,-7.84375,56.26470588235294,onshore,UK,-78.01586028601083,0.33518175529000366,126.07228939870875,39.705324141764564,3.2018474973914485e-07,53.36560679299426,0.7283071428070668,0.45982906022522735,3,80.02885378085873,0.00033850589534267783,0.0,56.26470588235294,-7.84375,56.26470588235294,56.26470588235294
172.0,0.5846463701050881,1.7304374508741889,-7.1875,56.26470588235294,onshore,UK,-78.01586028601083,0.33518175529000366,126.07228939870875,39.705324141764564,3.2018474973914485e-07,21.166882317899532,1.3799813271836823,0.4757376440393018,2,75.6890849760171,0.0002890340401791036,0.0,56.26470588235294,-7.1875,56.26470588235294,56.26470588235294
173.0,1.855718971222984,-3.592855638696779,-6.53125,56.26470588235294,onshore,UK,-78.01586028601083,0.33518175529000366,126.07228939870875,39.705324141764564,3.2018474973914485e-07,12.507066452736598,0.7131192085752411,0.12847283847015306,2,89.67991007939084,0.00020797172328457236,0.0,56.26470588235294,-6.53125,56.26470588235294,56.26470588235294
174.0,0.8415920470453943,0.6148929779192431,-5.875,56.26470588235294,onshore,UK,-78.01586028601083,0.33518175529000366,126.07228939870875,39.705324141764564,3.2018474973914485e-07,3.9505223224133172,1.3955688695775192,0.4601501016454648,2,137.7694876874425,0.0001358501031063497,0.0,56.26470588235294,-5.875,56.26470588235294,56.26470588235294
175.0,0.9354187679320544,0.2913703837160833,-5.21875,56.26470588235294,onshore,UK,-78.01586028601083,0.33518175529000366,126.07228939870875,39.705324141764564,3.2018474973914485e-07,8.818829866464394,1.1220230014395258,0.2804309543941316,2,278.48634181193967,0.23771245777606964,0.0,56.26470588235294,-5.21875,56.26470588235294,56.26470588235294
176.0,1.4024539558336575,-1.4838199355690158,-4.5625,56.26470588235294,onshore,UK,8.04972230227159,0.0647702627900092,270.0,36.39303826459814,-1.7421326328963313e-06,14.191196063180886,0.9714837351502495,0.31842244064289693,3,302.1513852529333,0.4087619185447693,39.025207950965275,56.26470588235294,-4.5625,56.26470588235294,56.26470588235294
177.0,1.3782497581692257,-1.3424697936139658,-3.90625,56.26470588235294,onshore,UK,-97.51280185348371,0.5917798778342397,163.64811878684804,52.473299423686484,2.4413054520195565e-07,11.943813283808527,0.8822740460317902,0.5201799098018673,2,301.2850129455743,0.49974602460861206,44.56647416860192,56.26470588235294,-3.90625,56.26470588235294,56.26470588235294
178.0,0.3620941362299228,2.517283102759016,-3.25,56.26470588235294,onshore,UK,-59.61175174052063,0.6119611597064848,180.0,46.02175732222705,-2.62819616986391e-07,6.308166420889424,1.6047627674078513,0.2265130092386256,2,133.01404165667446,0.4985726475715637,42.22419509142421,56.26470588235294,-3.25,56.26470588235294,56.26470588235294
179.0,1.831275776646477,-3.2638037989674213,-2.59375,56.26470588235294,onshore,UK,-12.875062337988858,0.2169122372289778,123.75870706845024,37.839347424253916,-5.551723445627736e-07,0.23681025982070275,0.7763632239575574,0.2942826702645808,3,20.020494662610417,0.07768399268388748,46.143508887106954,56.26470588235294,-2.59375,56.26470588235294,56.26470588235294
180.0,0.9490118686441305,0.2197672584741785,-1.9375,56.26470588235294,onshore,UK,-26.52393767365997,0.21927337499071753,336.8009348054856,40.91446010341503,-4.2209145649308173e-07,28.86836285989919,1.2820488558587926,0.3884575686144617,3,31.065110388730865,7.684150477871299e-05,41.0700714716187,56.26470588235294,-1.9375,56.26470588235294,56.26470588235294
181.0,0.9968871239312822,0.0290925335731744,-1.28125,56.26470588235294,onshore,UK,-68.67413150343836,0.6326528619967761,171.4009077064204,49.46773978282661,6.221646159615969e-07,54.68562860763364,0.9560507918690815,0.007038923224950977,2,67.47581558069716,0.0001924745156429708,44.620883368544185,56.26470588235294,-1.28125,56.26470588235294,56.26470588235294
182.0,0.9630897150940324,0.1555517631705397,-0.625,56.26470588235294,onshore,UK,65.68968763953487,0.472148127662421,11.456845893412407,51.708925886877715,-9.210504809183931e-07,86.86162270284896,0.8573892862067787,0.13949783772450347,2,-67.82128289313829,0.0003430358483456075,45.91784822648105,56.26470588235294,-0.625,56.26470588235294,56.26470588235294
183.0,0.7178914484822753,1.1978919609931555,0.03125,56.26470588235294,onshore,UK,53.075400485358536,0.26371194637783835,27.705286103163218,36.940143568237815,-7.921885327530592e-07,128.35598612510674,0.8149443828780867,0.14814533221594578,2,-51.49060813463224,0.0005008689477108419,52.371227658719185,56.26470588235294,0.03125,56.26470588235294,56.26470588235294
184.0,0.6667990506621408,1.5486495793878234,0.6875,56.26470588235294,onshore,UK,30.48279713246888,0.31632260618948815,125.88112838178725,45.32693495343666,-9.331157322808667e-08,155.90159881018087,0.7176622687907757,0.0002291796914996036,2,-31.011127637151926,0.0005325786187313497,63.72127718592326,56.26470588235294,0.6875,56.26470588235294,56.26470588235294
185.0,0.7174330890992761,1.1997202621248746,1.34375,56.26470588235294,onshore,UK,73.50729939459316,0.26103430510988884,266.92283154483897,31.23400557105122,-8.351857973364604e-07,184.49416850168677,0.7634199142502662,0.09662086358812538,2,-73.86634107485604,0.0005224458291195333,28.077115016118437,56.26470588235294,1.34375,56.26470588235294,56.26470588235294
186.0,0.8600407778383916,0.4266716581932662,2.0,56.26470588235294,onshore,UK,-49.71964305116043,0.377143757118401,252.48049231864528,42.139564537814906,1.5680832832213567e-06,213.96456687781966,0.7174330890992761,0.0,1,50.93518660132792,0.00046701350947842,46.90981942031333,56.26470588235294,2.0,56.26470588235294,56.26470588235294
187.0,0.8521861703578875,0.5923745392622615,-8.5,56.94117647058823,onshore,UK,-45.13954903101313,0.48319619318198587,176.28945181216693,23.34902674191539,5.716313460093733e-07,62.13477253873506,1.9239453601696792,0.0,1,42.183815947467785,0.0002997628762386739,0.0,56.94117647058823,-8.5,56.94117647058823,56.94117647058823
188.0,1.9239453601696792,-3.4879174143645573,-7.84375,56.94117647058823,onshore,UK,-45.13954903101313,0.48319619318198587,176.28945181216693,23.34902674191539,5.716313460093733e-07,20.553797185701026,1.0267452966003372,0.17455912624244974,2,48.241965901835485,0.0003857127740047872,0.0,56.94117647058823,-7.84375,56.94117647058823,56.94117647058823
189.0,1.201304422842787,-0.8454515609869003,-7.1875,56.94117647058823,onshore,UK,-45.13954903101313,0.48319619318198587,176.28945181216693,23.34902674191539,5.716313460093733e-07,11.986095275418538,1.5925036181418504,0.33144174202782883,2,47.605838248661364,0.00039822974940761924,0.0,56.94117647058823,-7.1875,56.94117647058823,56.94117647058823
190.0,1.2610618761140215,-1.0385141662097497,-6.53125,56.94117647058823,onshore,UK,-45.13954903101313,0.48319619318198587,176.28945181216693,23.34902674191539,5.716313460093733e-07,7.042067503307958,0.9037563651248421,0.29754805771794474,2,49.53573084705123,0.0003495923592709005,0.0,56.94117647058823,-6.53125,56.94117647058823,56.94117647058823
191.0,0.6062083074068975,1.7112877071389387,-5.875,56.94117647058823,onshore,UK,-45.13954903101313,0.48319619318198587,176.28945181216693,23.34902674191539,5.716313460093733e-07,0.9372235832952491,1.1377201848022231,0.1233416913117984,2,123.78819919760927,0.0629696324467659,0.0,56.94117647058823,-5.875,56.94117647058823,56.94117647058823
192.0,1.0143784934904247,-0.0419564469373446,-5.21875,56.94117647058823,onshore,UK,-45.13954903101313,0.48319619318198587,176.28945181216693,23.34902674191539,5.716313460093733e-07,11.008278648802563,0.7884960314690371,0.18228772406213967,2,386.99368348633175,0.3856121897697449,0.0,56.94117647058823,-5.21875,56.94117647058823,56.94117647058823
193.0,0.9707837555311768,0.1387962253687467,-4.5625,56.94117647058823,onshore,UK,-100.0,0.11930317375841017,116.67461489540732,12.539601469446636,1.5455235801468514e-08,34.92956222110801,0.7899726517397436,0.17067609178370005,3,586.2120924481092,0.32055991888046265,12.916966185249722,56.94117647058823,-4.5625,56.94117647058823,56.94117647058823
194.0,0.7547567823793379,0.9366324343146064,-3.90625,56.94117647058823,onshore,UK,-25.614739403414546,0.366321996296048,135.97903976960453,31.83836639311239,-5.834122378846844e-07,44.17280829094957,1.0177349607602053,0.49498872917829634,3,592.9468499005008,0.504905641078949,28.697459729091808,56.94117647058823,-3.90625,56.94117647058823,56.94117647058823
195.0,1.646080343795244,-2.8680467197183503,-3.25,56.94117647058823,onshore,UK,-43.24478963882444,0.08426861859433121,270.0,49.17731104774746,-7.223351074902075e-07,37.31960670685698,0.8456347354561394,0.09087795307680158,2,565.8687174231595,0.5285819172859192,22.13246570726239,56.94117647058823,-3.25,56.94117647058823,56.94117647058823
196.0,0.936512688532941,0.2746407171446712,-2.59375,56.94117647058823,onshore,UK,-1.8418033920076766,0.4236906578903798,32.43578425702219,36.89912488509192,-1.1879034547698997e-06,18.110137818123555,1.1882377060487537,0.45784263774649037,2,179.67418666318082,0.666992723941803,33.48781068211171,56.94117647058823,-2.59375,56.94117647058823,56.94117647058823
197.0,0.7303950683022633,0.9931312348956882,-1.9375,56.94117647058823,onshore,UK,-53.53191418396971,0.4967667363536144,299.1424457238376,49.81446800051131,7.1019102356785506e-09,14.590397995492223,0.9061471158929317,0.03036557264000922,2,66.53991807992297,0.00021107116481289268,38.97992768404824,56.94117647058823,-1.9375,56.94117647058823,56.94117647058823
198.0,0.8757815432529226,0.3803838856608329,-1.28125,56.94117647058823,onshore,UK,-17.659316152525612,0.20441955982953497,66.62339983453373,36.87226415781386,-1.5929430938138736e-07,51.19423711566689,0.7161384536690707,0.014256614633192666,2,18.449048518445675,0.0004207603051327169,34.15014470534835,56.94117647058823,-1.28125,56.94117647058823,56.94117647058823
199.0,0.701881839035878,1.1697314447078893,-0.625,56.94117647058823,onshore,UK,-100.0,0.10560512606501489,214.93890253874287,58.10278043291039,9.555226337578644e-07,89.66393570256841,0.872322830145996,0.003458713106926581,2,101.55173123913364,0.0004504434182308614,48.63622627406117,56.94117647058823,-0.625,56.94117647058823,56.94117647058823
200.0,0.8688641170390694,0.574724279731182,0.03125,56.94117647058823,onshore,UK,-47.77778655984205,0.1838231323918846,29.160056902443742,35.0303151790152,8.068461884731137e-07,133.6701136392971,0.7692533830014268,0.06737154396554873,2,47.74457607575727,0.0005055181100033224,37.66451902056704,56.94117647058823,0.03125,56.94117647058823,56.94117647058823
201.0,0.8366249269669754,0.6552235284081851,0.6875,56.94117647058823,onshore,UK,33.194861049940144,0.7262059651722748,335.89945174407825,53.94755236032261,1.0783815612533025e-07,179.18117434466058,0.8210468808591682,0.047817236179901246,2,-33.29618539043868,0.0005567781045101583,34.99382888132159,56.94117647058823,0.6875,56.94117647058823,56.94117647058823
202.0,0.7732296446792669,0.6750070943636921,1.34375,56.94117647058823,onshore,UK,-4.199738930284681,0.09308288652877729,160.3237418110947,41.37133906938022,1.344806800010026e-07,222.62342362246898,0.5673328348760476,0.2692920920909278,2,3.716817663210808,0.0005539170815609396,48.10253509424925,56.94117647058823,1.34375,56.94117647058823,56.94117647058823
203.0,0.2980407427851198,2.577627780024636,2.0,56.94117647058823,onshore,UK,-4.992101665405123,0.3062277126984834,83.63182091406992,37.776730006062174,4.292047714772927e-07,251.0683160276766,0.7732296446792669,0.0,1,5.231346606975384,0.0005120746209286153,42.93123639758055,56.94117647058823,2.0,56.94117647058823,56.94117647058823
204.0,0.7119242323849276,1.1488589954303063,-8.5,57.61764705882353,onshore,UK,-100.0,0.2086237510396881,15.858545227124509,12.7102871720005,-5.488021152239595e-07,14.457544377197399,0.7068348320178162,0.0,1,98.91998709103007,0.0003507844521664083,0.0,57.61764705882353,-8.5,57.61764705882353,57.61764705882353
205.0,0.7068348320178162,1.00292400842717,-7.84375,57.61764705882353,onshore,UK,-100.0,0.2086237510396881,15.858545227124509,12.7102871720005,-5.488021152239595e-07,21.42735788665503,0.8169231293422781,0.10499889695735037,2,100.76184950072145,0.00036449352046474814,0.0,57.61764705882353,-7.84375,57.61764705882353,57.61764705882353
206.0,0.9219220262996284,0.3048269300072499,-7.1875,57.61764705882353,onshore,UK,-100.0,0.2086237510396881,15.858545227124509,12.7102871720005,-5.488021152239595e-07,0.25583992519676557,0.5414013650415299,0.16543346697628628,2,104.95184748678193,0.0004927627160213888,0.0,57.61764705882353,-7.1875,57.61764705882353,57.61764705882353
207.0,0.3759678980652436,2.4572173222050324,-6.53125,57.61764705882353,onshore,UK,-100.0,0.2086237510396881,15.858545227124509,12.7102871720005,-5.488021152239595e-07,3.864196968771344,0.8898851106704107,0.03203691562921779,2,155.6644060567319,0.1585979014635086,0.0,57.61764705882353,-6.53125,57.61764705882353,57.61764705882353
208.0,0.8578481950411928,0.5922279494176703,-5.875,57.61764705882353,onshore,UK,-100.0,0.2086237510396881,15.858545227124509,12.7102871720005,-5.488021152239595e-07,3.755180346807445,0.6139304063609088,0.23796250829566515,2,174.63112761812138,0.0005048028542660177,0.0,57.61764705882353,-5.875,57.61764705882353,57.61764705882353
209.0,0.8518929146565739,0.2842628999040553,-5.21875,57.61764705882353,onshore,UK,-100.0,0.2086237510396881,15.858545227124509,12.7102871720005,-5.488021152239595e-07,16.4032744439499,1.1004226862688111,0.24257449122761837,2,458.59978664031553,0.4953323006629944,0.0,57.61764705882353,-5.21875,57.61764705882353,57.61764705882353
210.0,1.3429971774964296,-1.0865288349872575,-4.5625,57.61764705882353,onshore,UK,-90.1912850692127,0.252207969092156,264.9511452361572,29.60199740482081,-1.1046956436715796e-07,10.011634310719668,0.5487694541617016,0.21670912999781128,3,354.5366308454207,0.5110742449760437,38.60988048770152,57.61764705882353,-4.5625,57.61764705882353,57.61764705882353
211.0,0.3580746648743359,2.702057172567612,-3.90625,57.61764705882353,onshore,UK,-68.08670364624157,0.09624120291840137,183.07485095719528,20.09836042532129,2.210990950209523e-07,1.9835816295028548,0.7895858807140494,0.39627964441323926,3,236.0569174966645,0.644563615322113,18.367070249117653,57.61764705882353,-3.90625,57.61764705882353,57.61764705882353
212.0,0.5894196816915235,1.739542771391864,-3.25,57.61764705882353,onshore,UK,-32.828148552326155,0.3185848311040716,22.656011404306284,37.70904257459349,1.0421989594962362e-07,6.103606960288863,0.6856183956982083,0.3275437308238723,2,247.85268905864075,0.6817750334739685,34.00075954849221,57.61764705882353,-3.25,57.61764705882353,57.61764705882353
213.0,1.0131621265220805,-0.0446676450894052,-2.59375,57.61764705882353,onshore,UK,-96.9430642157864,0.180034967373957,127.94721801950027,26.188747972608876,8.058650695385728e-07,4.756331182030625,0.8715248970321112,0.2821052153405877,2,209.89640176288455,0.4594312310218811,31.44391043105324,57.61764705882353,-2.59375,57.61764705882353,57.61764705882353
214.0,1.1536301123726989,-0.5987364137040835,-1.9375,57.61764705882353,onshore,UK,-74.42756428168983,0.3399949712568563,280.99987176309014,72.21398167547011,6.974109630656809e-07,3.7456732468441256,0.9073470335530917,0.10581509296898883,2,122.86911327204331,0.5261346697807312,63.22282719580471,57.61764705882353,-1.9375,57.61764705882353,57.61764705882353
215.0,0.8015319405841028,0.697803340295914,-1.28125,57.61764705882353,onshore,UK,7.400019903713755,0.803487981202714,359.428717991815,58.312723106730374,7.133100505612672e-09,35.39896708049272,1.0856222832839395,0.06800782908875935,2,-6.076529832563056,0.0002909413888119161,56.00997902239632,57.61764705882353,-1.28125,57.61764705882353,57.61764705882353
216.0,1.0176144541951802,-0.0353940061077536,-0.625,57.61764705882353,onshore,UK,-8.15997629098804,0.18967956344881645,203.8459205215255,25.603526454613206,-7.42112875571458e-07,81.75010892899759,0.987555779850533,0.18602383926643018,2,7.448415529285521,0.0004207603051327169,40.1302508706592,57.61764705882353,-0.625,57.61764705882353,57.61764705882353
217.0,1.1735796191169632,-0.7061979310141058,0.03125,57.61764705882353,onshore,UK,-7.003568254438131,0.7572158624904238,166.87683680807584,43.330654294190204,-3.669959543138822e-07,128.54050577385584,0.9801217764899226,0.03749267770525749,2,6.006407287772653,0.0005402080132625997,76.28056011328192,57.61764705882353,0.03125,57.61764705882353,57.61764705882353
218.0,0.9426290987846652,0.2341533881653987,0.6875,57.61764705882353,onshore,UK,-27.390174704461785,0.15349704887969945,0.13801850157786077,49.860042439908405,-2.7414872011898454e-08,175.3877292851119,1.362534905871784,0.18895528675482087,2,27.792733570766792,0.0005552283837459981,50.41269308696333,57.61764705882353,0.6875,57.61764705882353,57.61764705882353
219.0,1.551490192626605,-2.3644434603549818,1.34375,57.61764705882353,onshore,UK,-20.055571317962716,0.17901773408808602,102.59746557850178,32.990180882661356,7.79246008762742e-07,222.28172571648236,1.053406593513189,0.110777494728524,2,20.69832115162151,0.000557493360247463,33.2441219938041,57.61764705882353,1.34375,57.61764705882353,57.61764705882353
220.0,1.1641840882417132,-0.709591830600344,2.0,57.61764705882353,onshore,UK,-46.21121479268669,0.36639526410215106,1.3699621954149706,50.65822185876567,1.1751912844698987e-06,253.13506540957118,1.551490192626605,0.0,1,45.97645102588049,0.0005437842919491231,48.21573763404077,57.61764705882353,2.0,57.61764705882353,57.61764705882353
221.0,0.6899037472783072,1.2336270590270877,-8.5,58.294117647058826,onshore,UK,-100.0,0.0,90.0,16.111983306521164,4.5971278850004e-07,34.023513416309925,1.4479905674542533,0.0,1,101.5477479726767,0.00044722476741299033,0.0,58.294117647058826,-8.5,58.294117647058826,58.294117647058826
222.0,1.4479905674542533,-1.9501014735728537,-7.84375,58.294117647058826,onshore,UK,-100.0,0.0,90.0,16.111983306521164,4.5971278850004e-07,52.313215281763355,0.8235892087981975,0.13368546151989041,2,95.37368496441191,0.0006312839104793966,0.0,58.294117647058826,-7.84375,58.294117647058826,58.294117647058826
223.0,0.957274670318088,0.1661021378995239,-7.1875,58.294117647058826,onshore,UK,-100.0,0.0,90.0,16.111983306521164,4.5971278850004e-07,9.638864878046693,1.0172316654231521,0.31228590068794554,3,119.74530078123009,0.06753415614366531,0.0,58.294117647058826,-7.1875,58.294117647058826,58.294117647058826
224.0,0.8862252070856034,0.4839876601333028,-6.53125,58.294117647058826,onshore,UK,-100.0,0.0,90.0,16.111983306521164,4.5971278850004e-07,5.6476307194546,0.7852283830592182,0.12256666797778576,3,161.35131557731233,0.47133857011795044,0.0,58.294117647058826,-6.53125,58.294117647058826,58.294117647058826
225.0,0.680931257129967,1.260896017124823,-5.875,58.294117647058826,onshore,UK,-100.0,0.0,90.0,16.111983306521164,4.5971278850004e-07,19.893295580943697,0.8352995946635631,0.0509256124220403,2,96.80646590897503,0.0010654442012310028,0.0,58.294117647058826,-5.875,58.294117647058826,58.294117647058826
226.0,0.7843739822415228,0.7653610884121529,-5.21875,58.294117647058826,onshore,UK,-100.0,0.0,90.0,16.111983306521164,4.5971278850004e-07,2.3476252602051177,1.1129463817958942,0.4320151246659272,2,206.97206463534948,0.3861461281776428,0.0,58.294117647058826,-5.21875,58.294117647058826,58.294117647058826
227.0,1.5449615064618214,-1.9674678508081864,-4.5625,58.294117647058826,onshore,UK,-100.0,0.05755968575761802,180.0,13.835028134730806,2.0867597916489242e-07,12.114205585816181,0.7190170266981537,0.06535695554336901,2,338.09322986506606,0.3500986695289612,16.84936666701213,58.294117647058826,-4.5625,58.294117647058826,58.294117647058826
228.0,0.6536600711547847,1.3720673296456365,-3.90625,58.294117647058826,onshore,UK,-72.3432628200652,0.020486203736891907,180.0,20.13219806672967,-4.247233826466337e-07,18.671105847297973,1.1418715655492844,0.4030899409125369,2,259.7681483728534,0.3786773085594177,17.967494616957964,58.294117647058826,-3.90625,58.294117647058826,58.294117647058826
229.0,0.7387816246367476,1.073254526110941,-3.25,58.294117647058826,onshore,UK,-100.0,0.30806912514327206,64.16912338749421,29.85223523097924,4.5458888482095447e-07,0.15836473948647709,0.7240038321096173,0.07034376095483252,2,172.50884324986106,0.10455162078142166,26.27054667494096,58.294117647058826,-3.25,58.294117647058826,58.294117647058826
230.0,0.7943475930644498,0.9688886907897178,-2.59375,58.294117647058826,onshore,UK,-75.85604002098324,0.28210215550583767,334.6220214753589,38.63941812358118,-3.208075004862823e-07,35.10437501574238,0.7380717267527253,0.0007098978840223147,2,75.12018133389336,0.00012166419764980674,44.8434181786435,58.294117647058826,-2.59375,58.294117647058826,58.294117647058826
231.0,0.7373618288687029,0.9779193128085388,-1.9375,58.294117647058826,onshore,UK,-75.66476535023861,0.5171929566119783,197.55040824556536,38.11678950909172,1.034164211912343e-07,42.528424953675916,0.7282821027419166,0.06606549032253317,2,79.807611419615,0.00011033931514248252,37.80191764337503,58.294117647058826,-1.9375,58.294117647058826,58.294117647058826
232.0,0.6622166124193835,1.2332001005227673,-1.28125,58.294117647058826,onshore,UK,41.59253193829022,0.47406345620006596,178.33498626854396,54.0948530677358,-7.685995535575481e-07,62.536521896783675,0.7267671752532074,0.010594653615495497,2,-41.30827608575648,0.0001581422402523458,53.9933441810093,58.294117647058826,-1.28125,58.294117647058826,58.294117647058826
233.0,0.716172521637712,0.9699988990796216,-0.625,58.294117647058826,onshore,UK,28.612575649240313,0.3902874908639376,110.33229283505935,40.61722895914026,-1.0868127734615031e-06,98.99456376215734,0.5797297321090187,0.08248688031036477,2,-28.82423647059623,0.00020618358394131064,46.48457413884706,58.294117647058826,-0.625,58.294117647058826,58.294117647058826
234.0,0.4972428517986539,1.997361835473939,0.03125,58.294117647058826,onshore,UK,52.31238220661895,0.4472041400983859,328.05454421721834,41.877633837956324,-1.0069531585897765e-06,140.35230392519728,0.7184929389294945,0.0023204172917825616,2,-51.57005071153653,0.00031680980464443564,34.41792385936364,58.294117647058826,0.03125,58.294117647058826,58.294117647058826
235.0,0.7208133562212771,1.2458655121021631,0.6875,58.294117647058826,onshore,UK,71.57856818946182,0.0796070366741836,189.45902479652824,51.59596868514764,-1.0379823965748604e-06,179.03947188175823,0.7432426441596756,0.24599979236102165,2,-71.66754440394384,0.00043637672206386924,64.56318490133215,58.294117647058826,0.6875,58.294117647058826,58.294117647058826
236.0,0.9892424365206972,0.0413937539067187,1.34375,58.294117647058826,onshore,UK,-45.01677686667787,0.2515492329308931,226.86197160374897,35.57571667694204,1.030248632062108e-06,216.25462518187967,0.9720963145502375,0.2512829583289604,2,44.62148746165679,0.0004949084832333028,50.60797799193502,58.294117647058826,1.34375,58.294117647058826,58.294117647058826
237.0,1.223379272879198,-0.8700029479387503,2.0,58.294117647058826,onshore,UK,105.87282079540225,0.39138526236952753,315.32611622492743,45.91596473163648,-2.2688872294476156e-06,235.56138895930448,0.9892424365206972,0.0,1,-104.45373232928486,0.000477384717669338,43.878971030137876,58.294117647058826,2.0,58.294117647058826,58.294117647058826
238.0,0.6982582875171058,1.30858571345979,-8.5,58.970588235294116,onshore,UK,-100.0,0.0,90.0,8.897368161240838,6.72460447915744e-07,81.84540091961281,0.8555056601839212,0.0,1,100.20817546320609,0.0006720534875057638,0.0,58.970588235294116,-8.5,58.970588235294116,58.970588235294116
239.0,0.8555056601839212,0.5681739844298719,-7.84375,58.970588235294116,onshore,UK,-100.0,0.0,90.0,8.897368161240838,6.72460447915744e-07,76.93862615895121,0.8090726883089752,0.11081440079186927,2,101.8604343895469,0.0007408372475765646,0.0,58.970588235294116,-7.84375,58.970588235294116,58.970588235294116
240.0,0.9198870891008444,0.355745729593776,-7.1875,58.970588235294116,onshore,UK,-100.0,0.0,90.0,8.897368161240838,6.72460447915744e-07,53.136647669650486,0.836086279883452,0.08663461619887053,3,101.43741149181933,0.000798892171587795,0.0,58.970588235294116,-7.1875,58.970588235294116,58.970588235294116
241.0,0.9311406142714516,0.2409706978620586,-6.53125,58.970588235294116,onshore,UK,-100.0,0.0,90.0,8.897368161240838,6.72460447915744e-07,37.80958022317186,0.9549310633900664,0.2063039976764726,3,100.54515980546364,0.0007098428322933614,0.0,58.970588235294116,-6.53125,58.970588235294116,58.970588235294116
242.0,1.2232935358743715,-0.8571674333559632,-5.875,58.970588235294116,onshore,UK,-100.0,0.0,90.0,8.897368161240838,6.72460447915744e-07,41.927587451247334,1.0056331772968206,0.26754971300338526,3,100.53002339292725,0.0007922164513729513,0.0,58.970588235294116,-5.875,58.970588235294116,58.970588235294116
243.0,1.3641463524240265,-1.5388974176670285,-5.21875,58.970588235294116,onshore,UK,-100.0,0.0,90.0,8.897368161240838,6.72460447915744e-07,29.51613463530512,1.1069329902969485,0.11636054557742315,2,99.73854834793227,0.0014497749507427216,0.0,58.970588235294116,-5.21875,58.970588235294116,58.970588235294116
244.0,0.9905724447195252,0.0465245037534677,-4.5625,58.970588235294116,onshore,UK,-61.0455528184447,0.0,90.0,19.07866677605562,-1.889831688686091e-07,27.955992803276345,1.409992443449405,0.04584609102537851,2,55.39832658994159,0.0009556523873470724,17.052947003121947,58.970588235294116,-4.5625,58.970588235294116,58.970588235294116
245.0,1.4558385344747835,-1.9443706706621748,-3.90625,58.970588235294116,onshore,UK,-16.922161361179448,0.0,90.0,31.054438763856336,-8.184938550663275e-07,28.264189345990022,0.9280954973043067,0.062476947415218476,2,14.99968759656564,0.0004721395089291036,28.491826805765342,58.970588235294116,-3.90625,58.970588235294116,58.970588235294116
246.0,0.8656185498890883,0.5068277705016455,-3.25,58.970588235294116,onshore,UK,-100.0,0.10619502021031164,2.256198262333754,27.1832770716351,4.1138903339963117e-07,0.7433169107561265,1.1858397677804127,0.26999876669437084,2,117.4760338807085,0.00015957275172695518,32.80365473233671,58.970588235294116,-3.25,58.970588235294116,58.970588235294116
247.0,0.9158410010860418,0.3337627401107109,-2.59375,58.970588235294116,onshore,UK,-100.0,0.19210410634907307,188.49306576955547,41.748417283305514,0.0,7.354679847131019,0.8516050402363471,0.014013509652741174,2,104.17391554774056,0.00018317619105800986,38.31987153198583,58.970588235294116,-2.59375,58.970588235294116,58.970588235294116
