data$speed,2019COE_DW100_100kW_27.6,2019COE_DW20_20kW_12.4,BergeyExcel10_8.9kW_7,BergeyExcel15_15.6kW_9.6,Bestwind30_27.2kW_13.1,CF10A_10kW_11.15,CF11A_11kW_11.15,CF11_11kW_9.36,CF15_15kW_11.15,CF20_20kW_13.1,EWT_DW52_900kW_51.5,EWT_DW54X_1MW_54.1,EWT_DW54_900kW_54,EWT_DW58_1MW_58,EWT_DW61_1MW_60.9,EntegrityEW50_50kW_15,FortisMontana_3.31kW_5.04,GhrepowerFD21-50_61.2kW_21.5,Jacobs31-20_12kW_9.45,Kestrele400nb_2.5kW_4,NPS100B-21_100kW_20.7,NPS100B-24C_95kW_24.4,NPS100B-24_95kW_23.6,NPS100C-21_100kW_20.7,NPS100C-24_95kW_24.4,NPS100C-27_90kW_27.4,NPS100C-28_90kW_27.6,NPS100C-28_90kW_28,NPS60C-24_60kW_24.4,PikaT701_1.5kW_3,SD6_5.2kW_5.5,SWIFT_1kW_2.1,Skystream3.7_2.1kW_3.7,VestasV27_225kW_27,VestasV29_225kW_29,2016CACost_NREL_Reference_10MW_205,2016CACost_NREL_Reference_6MW_155,2016CACost_NREL_Reference_8MW_180,2019ORCost_NREL_Reference_12MW_222,2019ORCost_NREL_Reference_15MW_248,2020ATB_NREL_Reference_12MW_214,2020ATB_NREL_Reference_15MW_240,2020ATB_NREL_Reference_18MW_263,DTU_Reference_v1_10MW_178,IEA_Reference_10MW_198,IEA_Reference_15MW_240,LEANWIND_Reference_8MW_164,NREL_Reference_5MW_126,WTK_Validation_offshore_normalized,2017COE_Market_Average_2.3MW_113,2018COE_Market_Average_2.4MW_116,2019COE_Market_Average_2.6MW_121,2020ATB_NREL_Reference_4MW_150,2020ATB_NREL_Reference_5.5MW_175,2020ATB_NREL_Reference_7MW_200,2023NREL_Bespoke_3.3MW_148,2023NREL_Bespoke_3MW_127.5,2023NREL_Bespoke_6MW_170,2023NREL_Bespoke_6MW_196,2023NREL_Bespoke_8.3MW_196,BAR_BAU-LBNL-IEA_3.3MW_156,BAR_BAU_LowSP_3.25MW_166,BAR_BAUa_5.0MW_167.4,BAR_HighSP_5.0MW_134.9,BAR_LowSP_4.5MW_194,BAR_LowSP_6.5MW_234,DOE_GE_1.5MW_77,IEA_Reference_3.4MW_130,IEC_Class1_Normalized_Industry_Composite,IEC_Class2_Normalized_Industry_Composite,IEC_Class3_Normalized_Industry_Composite,VestasV47_660kW_47,VestasV82_1.65MW_82,WTK_Validation_IEC-1_normalized,WTK_Validation_IEC-2_normalized,WTK_Validation_IEC-3_normalized
0.39,1.1e-05,5e-06,4.8e-05,4e-06,0.0,0.0,0.0,1e-06,0.0,0.0,4e-06,6e-06,7e-06,6e-06,6e-06,0.0,7.1e-05,2.2e-05,0.0,0.0,3e-06,7e-06,5e-06,3e-06,7e-06,1.7e-05,2.1e-05,2.1e-05,1.4e-05,3e-06,2.6e-05,0.0,1e-06,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-06,3e-06,0.0,4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8e-06,5e-06,6e-06,6e-06,0.0,0.0,2e-06,3e-06,3e-06
0.4,1.3e-05,6e-06,5.1e-05,5e-06,0.0,0.0,0.0,1e-06,0.0,0.0,5e-06,7e-06,8e-06,7e-06,7e-06,0.0,7.6e-05,2.4e-05,0.0,0.0,3e-06,8e-06,6e-06,3e-06,8e-06,2.1e-05,2.5e-05,2.5e-05,1.7e-05,3e-06,2.8e-05,0.0,1e-06,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3e-06,3e-06,0.0,5e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,9e-06,6e-06,7e-06,8e-06,0.0,0.0,3e-06,3e-06,4e-06
0.41,1.6e-05,7e-06,5.4e-05,5e-06,0.0,0.0,0.0,1e-06,0.0,0.0,6e-06,9e-06,1e-05,8e-06,9e-06,0.0,8.1e-05,2.7e-05,0.0,0.0,4e-06,1e-05,7e-06,4e-06,1e-05,2.4e-05,3e-05,3e-05,2e-05,4e-06,3e-05,0.0,2e-06,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4e-06,4e-06,0.0,6e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,1.1e-05,7e-06,8e-06,9e-06,0.0,0.0,3e-06,4e-06,4e-06
0.42,1.8e-05,8e-06,5.7e-05,6e-06,0.0,0.0,0.0,2e-06,0.0,0.0,7e-06,1e-05,1.1e-05,9e-06,1e-05,0.0,8.6e-05,3e-05,0.0,0.0,5e-06,1.2e-05,8e-06,5e-06,1.1e-05,2.8e-05,3.4e-05,3.4e-05,2.3e-05,4e-06,3.2e-05,0.0,2e-06,3e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4e-06,5e-06,0.0,7e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,1.3e-05,9e-06,1e-05,1.1e-05,0.0,0.0,4e-06,5e-06,5e-06
0.43,2e-05,8e-06,6e-05,7e-06,0.0,0.0,0.0,2e-06,0.0,0.0,7e-06,1.1e-05,1.2e-05,1e-05,1.1e-05,0.0,9e-05,3.2e-05,0.0,0.0,5e-06,1.3e-05,9e-06,5e-06,1.3e-05,3.1e-05,3.7e-05,3.7e-05,2.6e-05,5e-06,3.3e-05,0.0,2e-06,3e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5e-06,5e-06,0.0,8e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,1.4e-05,9e-06,1.1e-05,1.2e-05,0.0,0.0,4e-06,5e-06,6e-06
0.44,2.2e-05,1e-05,6.3e-05,8e-06,0.0,0.0,0.0,3e-06,0.0,0.0,8e-06,1.2e-05,1.4e-05,1.1e-05,1.3e-05,0.0,9.6e-05,3.5e-05,0.0,0.0,6e-06,1.5e-05,1.1e-05,6e-06,1.4e-05,3.5e-05,4.2e-05,4.2e-05,2.9e-05,6e-06,3.5e-05,0.0,3e-06,4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6e-06,6e-06,0.0,9e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,1.6e-05,1.1e-05,1.2e-05,1.4e-05,0.0,0.0,5e-06,6e-06,7e-06
0.45,2.5e-05,1.1e-05,6.6e-05,9e-06,0.0,0.0,0.0,3e-06,0.0,0.0,9e-06,1.4e-05,1.5e-05,1.3e-05,1.4e-05,0.0,0.000101,3.8e-05,0.0,0.0,7e-06,1.7e-05,1.2e-05,7e-06,1.6e-05,3.9e-05,4.7e-05,4.7e-05,3.3e-05,6e-06,3.7e-05,0.0,3e-06,5e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6e-06,7e-06,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-06,1.8e-05,1.2e-05,1.4e-05,1.5e-05,0.0,0.0,6e-06,7e-06,8e-06
0.46,2.8e-05,1.2e-05,7e-05,1e-05,0.0,0.0,0.0,4e-06,0.0,0.0,1e-05,1.6e-05,1.7e-05,1.4e-05,1.6e-05,0.0,0.000107,4.2e-05,0.0,0.0,8e-06,1.9e-05,1.3e-05,8e-06,1.8e-05,4.3e-05,5.3e-05,5.2e-05,3.7e-05,7e-06,3.9e-05,0.0,4e-06,5e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7e-06,8e-06,0.0,1.1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-06,2e-05,1.4e-05,1.6e-05,1.7e-05,0.0,0.0,6e-06,8e-06,9e-06
0.47,3.1e-05,1.4e-05,7.3e-05,1.1e-05,0.0,0.0,0.0,4e-06,0.0,0.0,1.1e-05,1.7e-05,1.9e-05,1.6e-05,1.7e-05,0.0,0.000113,4.5e-05,0.0,0.0,9e-06,2.1e-05,1.5e-05,9e-06,2.1e-05,4.8e-05,5.8e-05,5.8e-05,4e-05,8e-06,4.2e-05,0.0,4e-06,6e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8e-06,9e-06,0.0,1.2e-05,0.0,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,2e-06,2e-06,2e-06,2e-06,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,2e-06,2.2e-05,1.5e-05,1.7e-05,1.9e-05,0.0,0.0,7e-06,9e-06,1e-05
0.48,3.4e-05,1.5e-05,7.7e-05,1.2e-05,0.0,0.0,0.0,5e-06,0.0,0.0,1.2e-05,1.8e-05,2.1e-05,1.7e-05,1.9e-05,0.0,0.000119,4.8e-05,0.0,0.0,9e-06,2.3e-05,1.6e-05,9e-06,2.2e-05,5.1e-05,6.2e-05,6.2e-05,4.3e-05,9e-06,4.3e-05,0.0,5e-06,7e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9e-06,1e-05,0.0,1.3e-05,0.0,2e-06,2e-06,2e-06,2e-06,2e-06,2e-06,3e-06,3e-06,2e-06,3e-06,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,2e-06,2.4e-05,1.6e-05,1.9e-05,2.1e-05,0.0,0.0,8e-06,1e-05,1e-05
0.49,3.7e-05,1.6e-05,8.1e-05,1.4e-05,0.0,0.0,0.0,5e-06,0.0,0.0,1.3e-05,2e-05,2.3e-05,1.9e-05,2.1e-05,0.0,0.000125,5.2e-05,0.0,0.0,1.1e-05,2.5e-05,1.8e-05,1.1e-05,2.5e-05,5.6e-05,6.8e-05,6.8e-05,4.8e-05,1e-05,4.6e-05,0.0,5e-06,7e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,1.1e-05,0.0,1.4e-05,0.0,3e-06,3e-06,3e-06,3e-06,3e-06,3e-06,6e-06,5e-06,4e-06,6e-06,4e-06,0.0,0.0,0.0,0.0,0.0,0.0,3e-06,2.6e-05,1.8e-05,2.1e-05,2.3e-05,0.0,0.0,9e-06,1.1e-05,1.2e-05
0.5,4.1e-05,1.8e-05,8.5e-05,1.5e-05,0.0,0.0,0.0,6e-06,0.0,0.0,1.5e-05,2.2e-05,2.5e-05,2.1e-05,2.3e-05,0.0,0.000132,5.5e-05,0.0,0.0,1.2e-05,2.8e-05,2e-05,1.2e-05,2.7e-05,6.1e-05,7.4e-05,7.4e-05,5.2e-05,1.1e-05,4.8e-05,0.0,6e-06,8e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1e-05,1.2e-05,0.0,1.6e-05,0.0,5e-06,5e-06,5e-06,5e-06,5e-06,5e-06,8e-06,7e-06,6e-06,8e-06,6e-06,0.0,0.0,0.0,0.0,0.0,0.0,3e-06,2.9e-05,2e-05,2.3e-05,2.5e-05,0.0,0.0,9e-06,1.2e-05,1.3e-05
0.51,4.4e-05,1.9e-05,8.9e-05,1.6e-05,0.0,0.0,0.0,7e-06,0.0,0.0,1.6e-05,2.4e-05,2.7e-05,2.2e-05,2.5e-05,0.0,0.000139,5.9e-05,0.0,0.0,1.3e-05,3e-05,2.1e-05,1.3e-05,3e-05,6.6e-05,8.1e-05,8.1e-05,5.7e-05,1.2e-05,5.1e-05,0.0,7e-06,9e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2e-05,1.3e-05,0.0,1.7e-05,0.0,6e-06,6e-06,6e-06,6e-06,6e-06,6e-06,1.1e-05,9e-06,8e-06,1.1e-05,8e-06,0.0,0.0,0.0,0.0,0.0,0.0,4e-06,3.1e-05,2.2e-05,2.5e-05,2.8e-05,0.0,0.0,1e-05,1.3e-05,1.4e-05
0.52,4.8e-05,2.1e-05,9.3e-05,1.8e-05,0.0,0.0,0.0,8e-06,0.0,0.0,1.7e-05,2.6e-05,2.9e-05,2.4e-05,2.7e-05,0.0,0.000146,6.4e-05,0.0,0.0,1.4e-05,3.3e-05,2.3e-05,1.4e-05,3.3e-05,7.2e-05,8.8e-05,8.7e-05,6.2e-05,1.3e-05,5.4e-05,0.0,8e-06,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4e-05,1.4e-05,0.0,1.9e-05,0.0,8e-06,8e-06,8e-06,8e-06,8e-06,8e-06,1.4e-05,1.1e-05,1e-05,1.3e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,4e-06,3.4e-05,2.4e-05,2.7e-05,3e-05,0.0,0.0,1.1e-05,1.4e-05,1.6e-05
0.53,5.1e-05,2.3e-05,9.7e-05,1.9e-05,0.0,0.0,0.0,9e-06,0.0,0.0,1.9e-05,2.8e-05,3.1e-05,2.6e-05,2.8e-05,0.0,0.000152,6.7e-05,0.0,0.0,1.5e-05,3.5e-05,2.5e-05,1.5e-05,3.5e-05,7.6e-05,9.3e-05,9.3e-05,6.6e-05,1.4e-05,5.6e-05,0.0,8e-06,1.1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5e-05,1.5e-05,0.0,2e-05,0.0,9e-06,9e-06,9e-06,9e-06,9e-06,9e-06,1.6e-05,1.3e-05,1.1e-05,1.5e-05,1.1e-05,0.0,0.0,0.0,0.0,0.0,0.0,4e-06,3.6e-05,2.5e-05,2.9e-05,3.2e-05,0.0,0.0,1.2e-05,1.5e-05,1.7e-05
0.54,5.5e-05,2.5e-05,0.000102,2.1e-05,0.0,0.0,0.0,1e-05,0.0,0.0,2e-05,3e-05,3.3e-05,2.8e-05,3.1e-05,0.0,0.00016,7.2e-05,0.0,0.0,1.6e-05,3.9e-05,2.7e-05,1.6e-05,3.8e-05,8.2e-05,0.0001,0.0001,7.1e-05,1.5e-05,5.9e-05,0.0,9e-06,1.2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6e-05,1.7e-05,0.0,2.2e-05,0.0,1.1e-05,1e-05,1.1e-05,1.1e-05,1e-05,1.1e-05,1.9e-05,1.5e-05,1.4e-05,1.8e-05,1.3e-05,0.0,0.0,0.0,0.0,0.0,0.0,5e-06,3.9e-05,2.7e-05,3.2e-05,3.5e-05,0.0,0.0,1.3e-05,1.7e-05,1.8e-05
0.55,6e-05,2.7e-05,0.000107,2.2e-05,0.0,0.0,0.0,1.1e-05,0.0,0.0,2.2e-05,3.2e-05,3.6e-05,3e-05,3.3e-05,0.0,0.000168,7.6e-05,0.0,0.0,1.8e-05,4.2e-05,2.9e-05,1.8e-05,4.1e-05,8.9e-05,0.000108,0.000108,7.7e-05,1.7e-05,6.2e-05,0.0,1e-05,1.3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,1.8e-05,0.0,2.3e-05,0.0,1.2e-05,1.2e-05,1.3e-05,1.2e-05,1.2e-05,1.3e-05,2.2e-05,1.8e-05,1.6e-05,2.1e-05,1.5e-05,0.0,0.0,0.0,0.0,0.0,0.0,5e-06,4.2e-05,3e-05,3.4e-05,3.8e-05,0.0,0.0,1.4e-05,1.8e-05,2e-05
0.56,6.4e-05,2.9e-05,0.000112,2.4e-05,0.0,0.0,0.0,1.2e-05,0.0,0.0,2.3e-05,3.5e-05,3.9e-05,3.2e-05,3.6e-05,0.0,0.000176,8.1e-05,0.0,0.0,1.9e-05,4.5e-05,3.2e-05,1.9e-05,4.4e-05,9.5e-05,0.000116,0.000115,8.2e-05,1.8e-05,6.5e-05,0.0,1.1e-05,1.4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9e-05,2e-05,0.0,2.5e-05,0.0,1.4e-05,1.4e-05,1.5e-05,1.4e-05,1.4e-05,1.5e-05,2.5e-05,2.1e-05,1.8e-05,2.4e-05,1.8e-05,0.0,0.0,0.0,0.0,0.0,0.0,6e-06,4.5e-05,3.2e-05,3.7e-05,4.1e-05,0.0,0.0,1.6e-05,2e-05,2.2e-05
0.57,6.9e-05,3.1e-05,0.000117,2.6e-05,0.0,0.0,0.0,1.3e-05,0.0,0.0,2.5e-05,3.7e-05,4.2e-05,3.5e-05,3.8e-05,0.0,0.000185,8.6e-05,0.0,0.0,2.1e-05,4.9e-05,3.4e-05,2.1e-05,4.8e-05,0.000102,0.000124,0.000124,8.8e-05,1.9e-05,6.8e-05,0.0,1.2e-05,1.6e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1e-05,2.1e-05,0.0,2.7e-05,0.0,1.6e-05,1.6e-05,1.7e-05,1.6e-05,1.6e-05,1.7e-05,2.9e-05,2.3e-05,2.1e-05,2.8e-05,2e-05,0.0,0.0,0.0,0.0,0.0,0.0,7e-06,4.9e-05,3.4e-05,4e-05,4.4e-05,0.0,0.0,1.7e-05,2.1e-05,2.4e-05
0.58,7.3e-05,3.3e-05,0.000122,2.8e-05,0.0,0.0,0.0,1.4e-05,0.0,0.0,2.7e-05,4e-05,4.4e-05,3.7e-05,4e-05,0.0,0.000193,9e-05,0.0,0.0,2.2e-05,5.2e-05,3.6e-05,2.2e-05,5.1e-05,0.000107,0.000131,0.000131,9.3e-05,2.1e-05,7.1e-05,0.0,1.3e-05,1.7e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2e-05,2.3e-05,0.0,2.9e-05,0.0,1.8e-05,1.7e-05,1.8e-05,1.8e-05,1.7e-05,1.8e-05,3.1e-05,2.5e-05,2.2e-05,3e-05,2.2e-05,0.0,0.0,0.0,0.0,0.0,0.0,7e-06,5.2e-05,3.6e-05,4.3e-05,4.7e-05,0.0,0.0,1.8e-05,2.2e-05,2.5e-05
0.59,7.8e-05,3.5e-05,0.000127,3e-05,0.0,0.0,0.0,1.5e-05,0.0,0.0,2.8e-05,4.2e-05,4.7e-05,3.9e-05,4.3e-05,0.0,0.000202,9.6e-05,0.0,0.0,2.4e-05,5.6e-05,3.9e-05,2.4e-05,5.5e-05,0.000115,0.00014,0.000139,0.0001,2.2e-05,7.4e-05,0.0,1.4e-05,1.8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4e-05,2.5e-05,0.0,3.1e-05,0.0,2e-05,1.9e-05,2.1e-05,2e-05,1.9e-05,2e-05,3.5e-05,2.8e-05,2.5e-05,3.3e-05,2.4e-05,0.0,0.0,0.0,0.0,0.0,0.0,8e-06,5.5e-05,3.9e-05,4.6e-05,5.1e-05,0.0,0.0,1.9e-05,2.4e-05,2.7e-05
0.6,8.4e-05,3.8e-05,0.000133,3.2e-05,0.0,0.0,0.0,1.7e-05,0.0,0.0,3e-05,4.5e-05,5e-05,4.2e-05,4.6e-05,0.0,0.000211,0.000101,0.0,0.0,2.6e-05,6e-05,4.2e-05,2.6e-05,5.9e-05,0.000122,0.000149,0.000148,0.000107,2.4e-05,7.8e-05,0.0,1.5e-05,2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6e-05,2.6e-05,0.0,3.3e-05,0.0,2.2e-05,2.2e-05,2.3e-05,2.2e-05,2.2e-05,2.2e-05,3.8e-05,3.1e-05,2.8e-05,3.7e-05,2.7e-05,0.0,0.0,0.0,0.0,0.0,0.0,9e-06,5.9e-05,4.2e-05,4.9e-05,5.4e-05,0.0,0.0,2.1e-05,2.6e-05,2.9e-05
0.61,8.9e-05,4e-05,0.000139,3.4e-05,0.0,1e-06,0.0,1.8e-05,0.0,0.0,3.2e-05,4.8e-05,5.3e-05,4.4e-05,4.9e-05,0.0,0.00022,0.000107,0.0,0.0,2.8e-05,6.4e-05,4.5e-05,2.8e-05,6.3e-05,0.00013,0.000158,0.000158,0.000113,2.6e-05,8.1e-05,0.0,1.7e-05,2.1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,1e-06,1e-06,0.0,2.8e-05,2.8e-05,0.0,3.5e-05,0.0,2.4e-05,2.4e-05,2.5e-05,2.4e-05,2.4e-05,2.5e-05,4.2e-05,3.4e-05,3.1e-05,4.1e-05,2.9e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,6.3e-05,4.5e-05,5.2e-05,5.8e-05,0.0,0.0,2.2e-05,2.8e-05,3.2e-05
0.62,9.5e-05,4.3e-05,0.000145,3.6e-05,0.0,1e-06,1e-06,2e-05,0.0,1e-06,3.5e-05,5.1e-05,5.7e-05,4.7e-05,5.2e-05,0.0,0.00023,0.000113,0.0,0.0,3e-05,6.9e-05,4.8e-05,3e-05,6.7e-05,0.000138,0.000168,0.000168,0.000121,2.8e-05,8.5e-05,0.0,1.8e-05,2.3e-05,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,2e-06,2e-06,2e-06,1e-06,3e-05,3e-05,0.0,3.7e-05,1e-06,2.7e-05,2.6e-05,2.8e-05,2.7e-05,2.6e-05,2.7e-05,4.6e-05,3.8e-05,3.3e-05,4.5e-05,3.2e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.1e-05,6.7e-05,4.8e-05,5.6e-05,6.2e-05,0.0,0.0,2.4e-05,3e-05,3.4e-05
0.63,0.0001,4.6e-05,0.00015,3.8e-05,0.0,2e-06,1e-06,2.1e-05,0.0,1e-06,3.6e-05,5.4e-05,6e-05,5e-05,5.5e-05,0.0,0.00024,0.000119,0.0,0.0,3.1e-05,7.2e-05,5e-05,3.1e-05,7.1e-05,0.000145,0.000177,0.000176,0.000127,2.9e-05,8.9e-05,0.0,1.9e-05,2.4e-05,1e-06,2e-06,1e-06,2e-06,1e-06,1e-06,2e-06,2e-06,2e-06,1e-06,3.1e-05,3.2e-05,0.0,3.9e-05,1e-06,2.9e-05,2.8e-05,3e-05,2.9e-05,2.8e-05,2.9e-05,4.9e-05,4e-05,3.6e-05,4.8e-05,3.4e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.1e-05,7.1e-05,5e-05,5.9e-05,6.5e-05,0.0,0.0,2.5e-05,3.2e-05,3.6e-05
0.64,0.000106,4.9e-05,0.000157,4.1e-05,0.0,2e-06,2e-06,2.3e-05,0.0,1e-06,3.9e-05,5.7e-05,6.3e-05,5.3e-05,5.8e-05,0.0,0.00025,0.000125,0.0,0.0,3.3e-05,7.7e-05,5.4e-05,3.3e-05,7.6e-05,0.000154,0.000187,0.000187,0.000135,3.1e-05,9.3e-05,0.0,2.1e-05,2.6e-05,2e-06,3e-06,2e-06,2e-06,2e-06,2e-06,4e-06,4e-06,4e-06,1e-06,3.4e-05,3.4e-05,0.0,4.2e-05,1e-06,3.1e-05,3.1e-05,3.3e-05,3.1e-05,3.1e-05,3.2e-05,5.4e-05,4.4e-05,3.9e-05,5.2e-05,3.7e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.2e-05,7.5e-05,5.3e-05,6.3e-05,7e-05,0.0,0.0,2.7e-05,3.4e-05,3.8e-05
0.65,0.000113,5.2e-05,0.000163,4.3e-05,1e-06,3e-06,3e-06,2.5e-05,1e-06,2e-06,4.1e-05,6e-05,6.7e-05,5.6e-05,6.2e-05,0.0,0.000261,0.000132,0.0,0.0,3.6e-05,8.2e-05,5.7e-05,3.6e-05,8.1e-05,0.000163,0.000198,0.000198,0.000143,3.3e-05,9.7e-05,0.0,2.2e-05,2.8e-05,2e-06,4e-06,3e-06,3e-06,2e-06,2e-06,5e-06,5e-06,5e-06,2e-06,3.6e-05,3.7e-05,0.0,4.4e-05,2e-06,3.4e-05,3.3e-05,3.5e-05,3.4e-05,3.3e-05,3.5e-05,5.8e-05,4.7e-05,4.2e-05,5.6e-05,4e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.4e-05,8e-05,5.7e-05,6.7e-05,7.4e-05,0.0,0.0,2.9e-05,3.6e-05,4.1e-05
0.66,0.00012,5.5e-05,0.00017,4.6e-05,1e-06,4e-06,3e-06,2.7e-05,1e-06,2e-06,4.4e-05,6.4e-05,7.1e-05,5.9e-05,6.5e-05,0.0,0.000272,0.000138,1e-06,0.0,3.8e-05,8.8e-05,6.1e-05,3.8e-05,8.6e-05,0.000172,0.000209,0.000209,0.000152,3.5e-05,0.000101,0.0,2.4e-05,3e-05,3e-06,5e-06,4e-06,4e-06,3e-06,3e-06,6e-06,6e-06,6e-06,2e-06,3.8e-05,3.9e-05,0.0,4.7e-05,2e-06,3.7e-05,3.6e-05,3.8e-05,3.7e-05,3.6e-05,3.7e-05,6.3e-05,5.1e-05,4.6e-05,6.1e-05,4.4e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.5e-05,8.4e-05,6e-05,7.1e-05,7.9e-05,0.0,0.0,3.1e-05,3.9e-05,4.4e-05
0.67,0.000127,5.8e-05,0.000177,4.9e-05,1e-06,5e-06,4e-06,2.9e-05,1e-06,2e-06,4.6e-05,6.8e-05,7.5e-05,6.3e-05,6.9e-05,0.0,0.000283,0.000146,1e-06,0.0,4e-05,9.3e-05,6.4e-05,4e-05,9.1e-05,0.000182,0.000221,0.000221,0.00016,3.8e-05,0.000105,0.0,2.6e-05,3.2e-05,3e-06,6e-06,5e-06,5e-06,3e-06,3e-06,8e-06,8e-06,8e-06,3e-06,4.1e-05,4.2e-05,0.0,5e-05,3e-06,4e-05,3.9e-05,4.1e-05,4e-05,3.9e-05,4.1e-05,6.8e-05,5.5e-05,4.9e-05,6.5e-05,4.7e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.6e-05,8.9e-05,6.4e-05,7.5e-05,8.4e-05,0.0,0.0,3.3e-05,4.1e-05,4.7e-05
0.68,0.000133,6.1e-05,0.000184,5.2e-05,1e-06,5e-06,5e-06,3.1e-05,1e-06,3e-06,4.8e-05,7.1e-05,7.9e-05,6.6e-05,7.2e-05,0.0,0.000294,0.000152,1e-06,0.0,4.3e-05,9.8e-05,6.8e-05,4.3e-05,9.6e-05,0.000191,0.000232,0.000231,0.000168,4e-05,0.00011,0.0,2.7e-05,3.4e-05,4e-06,6e-06,6e-06,6e-06,4e-06,4e-06,9e-06,9e-06,9e-06,3e-06,4.3e-05,4.4e-05,0.0,5.2e-05,3e-06,4.2e-05,4.1e-05,4.4e-05,4.2e-05,4.1e-05,4.3e-05,7.2e-05,5.9e-05,5.2e-05,6.9e-05,5e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,9.4e-05,6.7e-05,7.9e-05,8.8e-05,0.0,0.0,3.4e-05,4.3e-05,4.9e-05
